line_no, Core 0 lines , Core 1 lines
271 , 0 , 110
272 , 88 , 84
273 , 0 , 0
274 , 0 , 0
275 , 81 , 0
276 , 108 , 0
277 , 0 , 0
278 , 0 , 0
279 , 0 , 116
280 , 0 , 0
281 , 194 , 200
282 , 144 , 116
283 , 96 , 0
284 , 72 , 104
285 , 0 , 92
286 , 0 , 114
287 , 87 , 109
288 , 127 , 0
289 , 61 , 184
290 , 182 , 0
291 , 210 , 0
292 , 173 , 0
293 , 0 , 0
294 , 0 , 96
295 , 0 , 0
296 , 132 , 0
297 , 103 , 0
298 , 0 , 0
299 , 0 , 0
300 , 168 , 0
301 , 0 , 0
302 , 122 , 0
303 , 116 , 80
304 , 0 , 0
305 , 96 , 0
306 , 100 , 0
307 , 113 , 0
308 , 0 , 93
309 , 0 , 0
310 , 0 , 0
311 , 92 , 106
312 , 0 , 277
313 , 0 , 0
314 , 0 , 0
315 , 109 , 77
316 , 83 , 0
317 , 0 , 0
318 , 83 , 0
319 , 0 , 0
320 , 0 , 355
321 , 178 , 0
322 , 0 , 261
323 , 0 , 0
324 , 270 , 205
325 , 370 , 0
326 , 0 , 0
327 , 0 , 0
328 , 90 , 0
329 , 0 , 0
330 , 0 , 95
331 , 88 , 69
332 , 0 , 99
333 , 0 , 0
334 , 0 , 0
335 , 0 , 89
336 , 0 , 0
337 , 0 , 0
338 , 124 , 0
339 , 0 , 0
340 , 0 , 115
341 , 0 , 0
342 , 133 , 0
343 , 0 , 0
344 , 71 , 0
345 , 0 , 196
346 , 90 , 108
347 , 87 , 79
348 , 0 , 0
349 , 0 , 0
350 , 0 , 172
351 , 0 , 0
352 , 0 , 0
353 , 0 , 0
354 , 0 , 169
355 , 102 , 0
356 , 128 , 0
357 , 407 , 364
358 , 0 , 0
359 , 0 , 0
360 , 0 , 115
361 , 0 , 0
362 , 0 , 203
363 , 105 , 112
364 , 0 , 0
365 , 78 , 104
366 , 82 , 0
367 , 179 , 83
368 , 0 , 0
369 , 0 , 0
370 , 0 , 0
371 , 0 , 0
372 , 0 , 111
373 , 381 , 0
374 , 103 , 0
375 , 0 , 0
376 , 0 , 0
377 , 127 , 0
378 , 0 , 64
379 , 0 , 0
380 , 73 , 0
381 , 0 , 93
382 , 0 , 0
383 , 0 , 0
384 , 113 , 0
385 , 0 , 106
386 , 0 , 103
387 , 210 , 0
388 , 0 , 91
389 , 0 , 0
390 , 0 , 0
391 , 0 , 0
392 , 0 , 101
393 , 98 , 0
394 , 87 , 0
395 , 0 , 107
396 , 0 , 103
397 , 0 , 0
398 , 85 , 0
399 , 87 , 0
400 , 158 , 0
401 , 0 , 0
402 , 0 , 0
403 , 186 , 0
404 , 0 , 0
405 , 351 , 0
406 , 84 , 0
407 , 0 , 103
408 , 175 , 0
409 , 108 , 0
410 , 137 , 91
411 , 104 , 91
412 , 91 , 0
413 , 73 , 89
414 , 0 , 0
415 , 0 , 0
416 , 93 , 87
417 , 77 , 0
418 , 0 , 83
419 , 86 , 111
420 , 0 , 176
421 , 0 , 337
422 , 66 , 79
423 , 0 , 0
424 , 0 , 167
425 , 0 , 116
426 , 0 , 105
427 , 0 , 128
428 , 0 , 172
429 , 0 , 81
430 , 0 , 0
431 , 0 , 0
432 , 0 , 0
433 , 197 , 174
434 , 92 , 0
435 , 0 , 44
436 , 95 , 0
437 , 0 , 0
438 , 83 , 0
439 , 0 , 67
440 , 0 , 100
441 , 87 , 0
442 , 0 , 0
443 , 0 , 0
444 , 0 , 0
445 , 60 , 0
446 , 101 , 0
447 , 0 , 0
448 , 0 , 113
449 , 95 , 124
450 , 103 , 86
451 , 0 , 0
452 , 0 , 0
453 , 0 , 0
454 , 0 , 110
455 , 223 , 0
456 , 0 , 0
457 , 317 , 90
458 , 0 , 83
459 , 185 , 79
460 , 0 , 0
461 , 0 , 0
462 , 116 , 0
463 , 0 , 0
464 , 0 , 77
465 , 0 , 0
466 , 85 , 0
467 , 108 , 109
468 , 72 , 0
469 , 0 , 0
470 , 111 , 88
471 , 0 , 0
472 , 75 , 0
473 , 0 , 0
474 , 0 , 202
475 , 98 , 0
476 , 85 , 60
477 , 152 , 189
478 , 0 , 0
479 , 94 , 0
480 , 98 , 0
481 , 131 , 0
482 , 100 , 94
483 , 86 , 145
484 , 167 , 117
485 , 0 , 0
486 , 0 , 0
487 , 196 , 0
488 , 152 , 0
489 , 0 , 81
490 , 0 , 140
491 , 72 , 0
492 , 0 , 0
493 , 77 , 89
494 , 89 , 0
495 , 209 , 0
496 , 399 , 123
497 , 105 , 90
498 , 83 , 0
499 , 73 , 0
500 , 0 , 72
501 , 0 , 0
502 , 0 , 0
503 , 61 , 0
504 , 0 , 0
505 , 95 , 0
506 , 0 , 0
507 , 106 , 0
508 , 111 , 174
509 , 0 , 0
510 , 0 , 0
511 , 0 , 0
512 , 0 , 114
513 , 0 , 0
514 , 0 , 99
515 , 108 , 0
516 , 65 , 0
517 , 0 , 0
518 , 0 , 0
519 , 0 , 0
520 , 207 , 188
521 , 0 , 95
522 , 203 , 0
523 , 0 , 95
524 , 0 , 0
525 , 65 , 0
526 , 0 , 120
527 , 94 , 0
528 , 74 , 0
529 , 0 , 0
530 , 104 , 0
531 , 190 , 108
532 , 86 , 0
533 , 0 , 0
534 , 72 , 0
535 , 0 , 0
536 , 0 , 0
537 , 0 , 0
538 , 221 , 0
539 , 0 , 0
540 , 0 , 0
541 , 0 , 0
542 , 77 , 103
543 , 205 , 0
544 , 98 , 100
545 , 0 , 0
546 , 101 , 0
547 , 0 , 0
548 , 83 , 87
549 , 402 , 0
550 , 0 , 173
551 , 0 , 210
552 , 192 , 0
553 , 0 , 157
554 , 96 , 92
555 , 118 , 0
556 , 0 , 109
557 , 80 , 0
558 , 101 , 0
559 , 0 , 0
560 , 0 , 244
561 , 89 , 0
562 , 0 , 0
563 , 98 , 0
564 , 0 , 84
565 , 434 , 0
566 , 0 , 0
567 , 0 , 93
568 , 0 , 0
569 , 111 , 111
570 , 76 , 186
571 , 0 , 90
572 , 0 , 0
573 , 110 , 0
574 , 0 , 0
575 , 0 , 0
576 , 0 , 0
577 , 0 , 0
578 , 105 , 0
579 , 183 , 0
580 , 98 , 0
581 , 0 , 0
582 , 103 , 91
583 , 0 , 67
584 , 139 , 0
585 , 0 , 0
586 , 0 , 73
587 , 0 , 0
588 , 0 , 0
589 , 216 , 109
590 , 0 , 0
591 , 101 , 0
592 , 0 , 236
593 , 108 , 0
594 , 74 , 108
595 , 80 , 115
596 , 0 , 74
597 , 331 , 0
598 , 0 , 0
599 , 218 , 0
600 , 170 , 0
601 , 211 , 0
602 , 0 , 89
603 , 0 , 0
604 , 91 , 102
605 , 177 , 0
606 , 189 , 188
607 , 0 , 0
608 , 91 , 110
609 , 253 , 0
610 , 74 , 0
611 , 0 , 114
612 , 0 , 107
613 , 0 , 0
614 , 0 , 0
615 , 0 , 80
616 , 67 , 180
617 , 0 , 0
618 , 0 , 0
619 , 0 , 0
620 , 0 , 0
621 , 0 , 85
622 , 81 , 0
623 , 0 , 189
624 , 0 , 0
625 , 86 , 0
626 , 66 , 75
627 , 0 , 85
628 , 0 , 0
629 , 385 , 0
630 , 0 , 96
631 , 105 , 128
632 , 0 , 97
633 , 0 , 0
634 , 0 , 0
635 , 176 , 0
636 , 0 , 0
637 , 317 , 0
638 , 0 , 242
639 , 0 , 0
640 , 0 , 0
641 , 0 , 100
642 , 0 , 0
643 , 186 , 0
644 , 99 , 89
645 , 0 , 0
646 , 0 , 0
647 , 0 , 91
648 , 228 , 72
649 , 0 , 0
650 , 0 , 0
651 , 0 , 0
652 , 0 , 0
653 , 0 , 0
654 , 0 , 100
655 , 81 , 0
656 , 0 , 0
657 , 109 , 0
658 , 183 , 92
659 , 0 , 81
660 , 0 , 0
661 , 0 , 0
662 , 0 , 0
663 , 106 , 0
664 , 82 , 60
665 , 0 , 85
666 , 0 , 71
667 , 0 , 56
668 , 200 , 0
669 , 185 , 99
670 , 159 , 0
671 , 81 , 0
672 , 209 , 114
673 , 201 , 0
674 , 0 , 60
675 , 152 , 0
676 , 0 , 0
677 , 408 , 0
678 , 0 , 94
679 , 0 , 0
680 , 0 , 206
681 , 87 , 0
682 , 0 , 0
683 , 107 , 0
684 , 0 , 0
685 , 117 , 0
686 , 97 , 0
687 , 134 , 81
688 , 80 , 0
689 , 0 , 0
690 , 0 , 0
691 , 164 , 193
692 , 86 , 0
693 , 0 , 357
694 , 143 , 71
695 , 0 , 161
696 , 77 , 0
697 , 0 , 0
698 , 223 , 0
699 , 123 , 70
700 , 0 , 0
701 , 289 , 0
702 , 94 , 0
703 , 0 , 0
704 , 175 , 0
705 , 192 , 0
706 , 0 , 0
707 , 0 , 120
708 , 0 , 0
709 , 0 , 0
710 , 0 , 97
711 , 0 , 0
712 , 126 , 117
713 , 0 , 0
714 , 181 , 68
715 , 0 , 0
716 , 0 , 0
717 , 121 , 87
718 , 0 , 99
719 , 73 , 0
720 , 82 , 89
721 , 73 , 75
722 , 97 , 0
723 , 0 , 83
724 , 0 , 0
725 , 0 , 415
726 , 0 , 0
727 , 0 , 75
728 , 84 , 0
729 , 0 , 0
730 , 49 , 0
731 , 0 , 0
732 , 0 , 350
733 , 93 , 76
734 , 0 , 110
735 , 110 , 0
736 , 0 , 180
737 , 264 , 0
738 , 0 , 0
739 , 0 , 0
740 , 0 , 63
741 , 351 , 0
742 , 0 , 106
743 , 99 , 0
744 , 93 , 0
745 , 0 , 0
746 , 0 , 0
747 , 0 , 74
748 , 0 , 0
749 , 86 , 86
750 , 0 , 0
751 , 0 , 0
752 , 0 , 0
753 , 0 , 298
754 , 0 , 0
755 , 0 , 97
756 , 104 , 0
757 , 0 , 0
758 , 0 , 0
759 , 63 , 0
760 , 0 , 64
761 , 264 , 109
762 , 0 , 130
763 , 0 , 96
764 , 65 , 82
765 , 0 , 64
766 , 91 , 0
767 , 135 , 0
768 , 76 , 84
769 , 0 , 0
770 , 101 , 0
771 , 113 , 0
772 , 0 , 0
773 , 0 , 0
774 , 210 , 0
775 , 0 , 170
776 , 96 , 0
777 , 99 , 0
778 , 95 , 63
779 , 0 , 81
780 , 80 , 0
781 , 83 , 264
782 , 0 , 94
783 , 99 , 77
784 , 80 , 174
785 , 0 , 0
786 , 110 , 0
787 , 100 , 319
788 , 63 , 0
789 , 0 , 0
790 , 0 , 0
791 , 0 , 121
792 , 0 , 0
793 , 0 , 0
794 , 75 , 0
795 , 0 , 0
796 , 0 , 0
797 , 0 , 220
798 , 0 , 0
799 , 84 , 0
800 , 64 , 0
801 , 0 , 104
802 , 0 , 0
803 , 0 , 84
804 , 0 , 0
805 , 0 , 0
806 , 93 , 114
807 , 128 , 0
808 , 0 , 141
809 , 105 , 84
810 , 0 , 0
811 , 0 , 75
812 , 109 , 114
813 , 0 , 78
814 , 109 , 0
815 , 98 , 0
816 , 0 , 181
817 , 180 , 0
818 , 176 , 0
819 , 0 , 0
820 , 187 , 0
821 , 0 , 0
822 , 0 , 101
823 , 86 , 63
824 , 0 , 80
825 , 91 , 0
826 , 0 , 0
827 , 0 , 0
828 , 0 , 235
829 , 92 , 0
830 , 0 , 233
831 , 87 , 0
832 , 92 , 93
833 , 0 , 0
834 , 0 , 0
835 , 0 , 184
836 , 0 , 88
837 , 0 , 0
838 , 0 , 0
839 , 99 , 164
840 , 92 , 0
841 , 88 , 0
842 , 0 , 128
843 , 0 , 0
844 , 90 , 0
845 , 193 , 0
846 , 0 , 0
847 , 258 , 0
848 , 213 , 75
849 , 81 , 0
850 , 217 , 102
851 , 0 , 0
852 , 0 , 0
853 , 361 , 420
854 , 0 , 72
855 , 0 , 98
856 , 95 , 0
857 , 0 , 105
858 , 91 , 0
859 , 82 , 0
860 , 0 , 59
861 , 0 , 0
862 , 0 , 68
863 , 91 , 89
864 , 0 , 0
865 , 117 , 0
866 , 0 , 190
867 , 0 , 0
868 , 0 , 0
869 , 0 , 0
870 , 0 , 0
871 , 0 , 0
872 , 0 , 0
873 , 0 , 0
874 , 0 , 202
875 , 87 , 0
876 , 0 , 116
877 , 109 , 0
878 , 0 , 0
879 , 187 , 0
880 , 0 , 106
881 , 0 , 0
882 , 0 , 185
883 , 0 , 126
884 , 94 , 163
885 , 0 , 0
886 , 0 , 0
887 , 0 , 0
888 , 0 , 74
889 , 0 , 86
890 , 113 , 327
891 , 283 , 0
892 , 0 , 0
893 , 0 , 0
894 , 0 , 0
895 , 106 , 0
896 , 0 , 94
897 , 0 , 124
898 , 83 , 0
899 , 0 , 0
900 , 0 , 0
901 , 0 , 420
902 , 0 , 100
903 , 0 , 0
904 , 0 , 0
905 , 97 , 0
906 , 89 , 0
907 , 93 , 89
908 , 0 , 0
909 , 80 , 0
910 , 0 , 0
911 , 0 , 195
912 , 80 , 89
913 , 0 , 0
914 , 77 , 0
915 , 0 , 0
916 , 89 , 0
917 , 0 , 0
918 , 0 , 0
919 , 0 , 0
920 , 99 , 198
921 , 0 , 0
922 , 0 , 0
923 , 0 , 0
924 , 0 , 0
925 , 0 , 124
926 , 0 , 0
927 , 76 , 103
928 , 117 , 99
929 , 0 , 121
930 , 0 , 92
931 , 0 , 0
932 , 0 , 0
933 , 0 , 0
934 , 0 , 0
935 , 0 , 0
936 , 0 , 0
937 , 82 , 83
938 , 94 , 0
939 , 0 , 0
940 , 0 , 100
941 , 71 , 0
942 , 0 , 98
943 , 98 , 153
944 , 0 , 0
945 , 0 , 0
946 , 80 , 81
947 , 0 , 115
948 , 0 , 0
949 , 0 , 0
950 , 0 , 63
951 , 0 , 0
952 , 0 , 0
953 , 58 , 0
954 , 308 , 0
955 , 0 , 0
956 , 115 , 113
957 , 97 , 0
958 , 0 , 0
959 , 92 , 164
960 , 82 , 95
961 , 80 , 175
962 , 102 , 81
963 , 78 , 93
964 , 67 , 100
965 , 0 , 0
966 , 0 , 226
967 , 0 , 0
968 , 0 , 93
969 , 0 , 74
970 , 112 , 0
971 , 0 , 0
972 , 0 , 198
973 , 0 , 0
974 , 0 , 0
975 , 70 , 137
976 , 102 , 310
977 , 0 , 0
978 , 0 , 0
979 , 0 , 103
980 , 0 , 0
981 , 0 , 0
982 , 0 , 106
983 , 0 , 235
984 , 0 , 0
985 , 49 , 0
986 , 0 , 200
987 , 82 , 103
988 , 0 , 0
989 , 0 , 0
990 , 106 , 0
991 , 302 , 174
992 , 99 , 0
993 , 0 , 105
994 , 116 , 0
995 , 276 , 220
996 , 0 , 0
997 , 0 , 0
998 , 222 , 0
999 , 73 , 106
1000 , 0 , 0
1001 , 0 , 0
1002 , 198 , 0
1003 , 0 , 69
1004 , 0 , 0
1005 , 0 , 104
1006 , 0 , 0
1007 , 0 , 97
1008 , 90 , 87
1009 , 98 , 0
1010 , 0 , 90
1011 , 0 , 108
1012 , 0 , 0
1013 , 384 , 0
1014 , 116 , 123
1015 , 0 , 0
1016 , 0 , 0
1017 , 0 , 101
1018 , 72 , 78
1019 , 0 , 215
1020 , 96 , 0
1021 , 206 , 0
1022 , 0 , 0
1023 , 0 , 0
1024 , 88 , 0
1025 , 68 , 0
1026 , 0 , 91
1027 , 0 , 84
1028 , 0 , 0
1029 , 0 , 0
1030 , 0 , 91
1031 , 0 , 0
1032 , 84 , 0
1033 , 0 , 0
1034 , 0 , 0
1035 , 157 , 85
1036 , 62 , 0
1037 , 101 , 88
1038 , 0 , 0
1039 , 78 , 0
1040 , 0 , 0
1041 , 95 , 0
1042 , 0 , 214
1043 , 0 , 97
1044 , 0 , 76
1045 , 0 , 0
1046 , 86 , 100
1047 , 0 , 0
1048 , 0 , 0
1049 , 91 , 235
1050 , 93 , 86
1051 , 0 , 113
1052 , 0 , 108
1053 , 0 , 0
1054 , 180 , 0
1055 , 135 , 0
1056 , 77 , 83
1057 , 99 , 106
1058 , 0 , 0
1059 , 100 , 0
1060 , 0 , 213
1061 , 0 , 0
1062 , 183 , 99
1063 , 0 , 0
1064 , 115 , 0
1065 , 93 , 134
1066 , 0 , 0
1067 , 0 , 76
1068 , 0 , 0
1069 , 0 , 99
1070 , 93 , 0
1071 , 0 , 0
1072 , 0 , 78
1073 , 146 , 93
1074 , 0 , 0
1075 , 92 , 0
1076 , 83 , 0
1077 , 0 , 0
1078 , 120 , 0
1079 , 121 , 0
1080 , 0 , 100
1081 , 0 , 0
1082 , 0 , 209
1083 , 119 , 0
1084 , 0 , 0
1085 , 0 , 0
1086 , 100 , 78
1087 , 0 , 0
1088 , 186 , 116
1089 , 222 , 0
1090 , 0 , 0
1091 , 0 , 0
1092 , 0 , 0
1093 , 0 , 0
1094 , 202 , 0
1095 , 0 , 79
1096 , 206 , 0
1097 , 0 , 0
1098 , 97 , 0
1099 , 76 , 0
1100 , 78 , 0
1101 , 88 , 0
1102 , 0 , 0
1103 , 92 , 0
1104 , 0 , 0
1105 , 97 , 0
1106 , 213 , 92
1107 , 0 , 0
1108 , 71 , 0
1109 , 0 , 0
1110 , 0 , 0
1111 , 86 , 77
1112 , 98 , 0
1113 , 101 , 0
1114 , 0 , 0
1115 , 78 , 0
1116 , 0 , 0
1117 , 117 , 86
1118 , 0 , 0
1119 , 0 , 71
1120 , 329 , 0
1121 , 293 , 77
1122 , 0 , 0
1123 , 71 , 90
1124 , 0 , 0
1125 , 0 , 0
1126 , 102 , 96
1127 , 103 , 0
1128 , 107 , 0
1129 , 0 , 107
1130 , 0 , 73
1131 , 0 , 0
1132 , 102 , 82
1133 , 0 , 77
1134 , 0 , 0
1135 , 0 , 208
1136 , 0 , 139
1137 , 0 , 183
1138 , 0 , 0
1139 , 0 , 87
1140 , 0 , 0
1141 , 0 , 0
1142 , 81 , 0
1143 , 0 , 0
1144 , 108 , 0
1145 , 0 , 166
1146 , 118 , 115
1147 , 0 , 96
1148 , 0 , 82
1149 , 0 , 0
1150 , 0 , 112
1151 , 80 , 90
1152 , 0 , 125
1153 , 0 , 87
1154 , 0 , 0
1155 , 0 , 0
1156 , 84 , 0
1157 , 0 , 0
1158 , 0 , 88
1159 , 0 , 0
1160 , 0 , 0
1161 , 218 , 81
1162 , 108 , 102
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 198 , 47
1169 , 0 , 88
1170 , 0 , 0
1171 , 76 , 99
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 101
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 193
1178 , 120 , 0
1179 , 0 , 0
1180 , 187 , 132
1181 , 0 , 188
1182 , 75 , 91
1183 , 0 , 118
1184 , 0 , 0
1185 , 0 , 87
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 101
1189 , 0 , 0
1190 , 88 , 99
1191 , 0 , 204
1192 , 107 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 85 , 99
1196 , 0 , 110
1197 , 0 , 0
1198 , 0 , 73
1199 , 0 , 0
1200 , 104 , 0
1201 , 207 , 0
1202 , 0 , 0
1203 , 199 , 85
1204 , 0 , 0
1205 , 0 , 0
1206 , 95 , 0
1207 , 193 , 0
1208 , 88 , 0
1209 , 120 , 102
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 199
1213 , 0 , 90
1214 , 0 , 103
1215 , 0 , 75
1216 , 0 , 0
1217 , 0 , 0
1218 , 75 , 136
1219 , 83 , 79
1220 , 0 , 94
1221 , 383 , 0
1222 , 0 , 73
1223 , 101 , 0
1224 , 116 , 91
1225 , 0 , 80
1226 , 74 , 0
1227 , 0 , 80
1228 , 0 , 0
1229 , 0 , 398
1230 , 0 , 0
1231 , 0 , 0
1232 , 87 , 96
1233 , 0 , 0
1234 , 0 , 0
1235 , 73 , 148
1236 , 95 , 0
1237 , 0 , 0
1238 , 0 , 125
1239 , 182 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 153
1244 , 100 , 0
1245 , 73 , 0
1246 , 0 , 0
1247 , 79 , 72
1248 , 0 , 93
1249 , 0 , 86
1250 , 0 , 0
1251 , 0 , 0
1252 , 73 , 0
1253 , 0 , 306
1254 , 0 , 0
1255 , 0 , 0
1256 , 77 , 115
1257 , 109 , 0
1258 , 96 , 71
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 260
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 104
1265 , 0 , 67
1266 , 0 , 0
1267 , 199 , 203
1268 , 91 , 79
1269 , 0 , 0
1270 , 0 , 136
1271 , 0 , 0
1272 , 61 , 0
1273 , 210 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 113 , 0
1277 , 115 , 101
1278 , 0 , 0
1279 , 82 , 0
1280 , 233 , 0
1281 , 0 , 0
1282 , 95 , 85
1283 , 220 , 74
1284 , 0 , 116
1285 , 0 , 0
1286 , 0 , 76
1287 , 77 , 0
1288 , 0 , 93
1289 , 0 , 98
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 123 , 0
1295 , 0 , 0
1296 , 0 , 151
1297 , 0 , 0
1298 , 0 , 91
1299 , 223 , 0
1300 , 74 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 92
1305 , 134 , 0
1306 , 0 , 100
1307 , 100 , 0
1308 , 0 , 0
1309 , 122 , 0
1310 , 215 , 111
1311 , 0 , 0
1312 , 101 , 0
1313 , 0 , 0
1314 , 0 , 72
1315 , 82 , 75
1316 , 78 , 219
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 218
1320 , 0 , 0
1321 , 81 , 0
1322 , 0 , 0
1323 , 0 , 78
1324 , 107 , 0
1325 , 0 , 0
1326 , 0 , 79
1327 , 97 , 0
1328 , 190 , 183
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 191
1332 , 73 , 93
1333 , 0 , 416
1334 , 72 , 182
1335 , 154 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 87 , 0
1340 , 94 , 101
1341 , 95 , 0
1342 , 0 , 0
1343 , 87 , 0
1344 , 0 , 0
1345 , 0 , 94
1346 , 138 , 0
1347 , 92 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 228
1352 , 218 , 189
1353 , 0 , 0
1354 , 191 , 95
1355 , 0 , 239
1356 , 0 , 194
1357 , 115 , 0
1358 , 184 , 0
1359 , 0 , 0
