line_no, Core 0 lines , Core 1 lines
252 , 45 , 0
253 , 0 , 0
254 , 0 , 56
255 , 50 , 0
256 , 0 , 0
257 , 113 , 0
258 , 43 , 0
259 , 0 , 51
260 , 95 , 0
261 , 0 , 0
262 , 0 , 0
263 , 0 , 0
264 , 0 , 0
265 , 50 , 56
266 , 0 , 0
267 , 0 , 0
268 , 48 , 62
269 , 50 , 0
270 , 0 , 0
271 , 0 , 39
272 , 58 , 53
273 , 0 , 0
274 , 0 , 0
275 , 55 , 0
276 , 57 , 0
277 , 0 , 0
278 , 0 , 0
279 , 0 , 56
280 , 0 , 0
281 , 116 , 95
282 , 64 , 54
283 , 61 , 0
284 , 56 , 59
285 , 0 , 57
286 , 0 , 45
287 , 55 , 58
288 , 58 , 0
289 , 60 , 91
290 , 107 , 0
291 , 113 , 0
292 , 89 , 0
293 , 0 , 0
294 , 0 , 53
295 , 0 , 0
296 , 41 , 0
297 , 58 , 0
298 , 0 , 0
299 , 0 , 0
300 , 86 , 0
301 , 0 , 0
302 , 58 , 0
303 , 60 , 53
304 , 0 , 0
305 , 48 , 0
306 , 52 , 0
307 , 49 , 0
308 , 0 , 65
309 , 0 , 0
310 , 0 , 0
311 , 63 , 55
312 , 0 , 155
313 , 0 , 0
314 , 0 , 0
315 , 54 , 45
316 , 45 , 0
317 , 0 , 0
318 , 63 , 0
319 , 0 , 0
320 , 0 , 203
321 , 92 , 0
322 , 0 , 139
323 , 0 , 0
324 , 141 , 96
325 , 242 , 0
326 , 0 , 0
327 , 0 , 0
328 , 52 , 0
329 , 0 , 0
330 , 0 , 43
331 , 45 , 42
332 , 0 , 54
333 , 0 , 0
334 , 0 , 0
335 , 0 , 55
336 , 0 , 0
337 , 0 , 0
338 , 64 , 0
339 , 0 , 0
340 , 0 , 55
341 , 0 , 0
342 , 108 , 0
343 , 0 , 0
344 , 53 , 0
345 , 0 , 100
346 , 49 , 58
347 , 49 , 54
348 , 0 , 0
349 , 0 , 0
350 , 0 , 122
351 , 0 , 0
352 , 0 , 0
353 , 0 , 0
354 , 0 , 81
355 , 53 , 0
356 , 53 , 0
357 , 208 , 212
358 , 0 , 0
359 , 0 , 0
360 , 0 , 49
361 , 0 , 0
362 , 0 , 109
363 , 47 , 52
364 , 0 , 0
365 , 56 , 48
366 , 48 , 0
367 , 103 , 56
368 , 0 , 0
369 , 0 , 0
370 , 0 , 0
371 , 0 , 0
372 , 0 , 48
373 , 214 , 0
374 , 63 , 0
375 , 0 , 0
376 , 0 , 0
377 , 51 , 0
378 , 0 , 48
379 , 0 , 0
380 , 50 , 0
381 , 0 , 55
382 , 0 , 0
383 , 0 , 0
384 , 57 , 0
385 , 0 , 53
386 , 0 , 47
387 , 95 , 0
388 , 0 , 40
389 , 0 , 0
390 , 0 , 0
391 , 0 , 0
392 , 0 , 52
393 , 57 , 0
394 , 50 , 0
395 , 0 , 48
396 , 0 , 58
397 , 0 , 0
398 , 46 , 0
399 , 51 , 0
400 , 103 , 0
401 , 0 , 0
402 , 0 , 0
403 , 119 , 0
404 , 0 , 0
405 , 186 , 0
406 , 59 , 0
407 , 0 , 51
408 , 99 , 0
409 , 44 , 0
410 , 48 , 49
411 , 52 , 55
412 , 61 , 0
413 , 58 , 48
414 , 0 , 0
415 , 0 , 0
416 , 46 , 60
417 , 58 , 0
418 , 0 , 48
419 , 49 , 62
420 , 0 , 108
421 , 0 , 203
422 , 60 , 60
423 , 0 , 0
424 , 0 , 111
425 , 0 , 56
426 , 0 , 49
427 , 0 , 67
428 , 0 , 116
429 , 0 , 34
430 , 0 , 0
431 , 0 , 0
432 , 0 , 0
433 , 102 , 115
434 , 60 , 0
435 , 0 , 50
436 , 43 , 0
437 , 0 , 0
438 , 61 , 0
439 , 0 , 51
440 , 0 , 57
441 , 47 , 0
442 , 0 , 0
443 , 0 , 0
444 , 0 , 0
445 , 58 , 0
446 , 56 , 0
447 , 0 , 0
448 , 0 , 48
449 , 60 , 47
450 , 56 , 67
451 , 0 , 0
452 , 0 , 0
453 , 0 , 0
454 , 0 , 50
455 , 107 , 0
456 , 0 , 0
457 , 173 , 50
458 , 0 , 70
459 , 119 , 65
460 , 0 , 0
461 , 0 , 0
462 , 48 , 0
463 , 0 , 0
464 , 0 , 55
465 , 0 , 0
466 , 54 , 0
467 , 54 , 48
468 , 40 , 0
469 , 0 , 0
470 , 51 , 56
471 , 0 , 0
472 , 53 , 0
473 , 0 , 0
474 , 0 , 94
475 , 46 , 0
476 , 42 , 49
477 , 103 , 85
478 , 0 , 0
479 , 60 , 0
480 , 55 , 0
481 , 53 , 0
482 , 50 , 46
483 , 48 , 70
484 , 99 , 70
485 , 0 , 0
486 , 0 , 0
487 , 108 , 0
488 , 94 , 0
489 , 0 , 43
490 , 0 , 110
491 , 40 , 0
492 , 0 , 0
493 , 64 , 49
494 , 60 , 0
495 , 103 , 0
496 , 208 , 59
497 , 64 , 43
498 , 48 , 0
499 , 44 , 0
500 , 0 , 41
501 , 0 , 0
502 , 0 , 0
503 , 55 , 0
504 , 0 , 0
505 , 45 , 0
506 , 0 , 0
507 , 58 , 0
508 , 47 , 111
509 , 0 , 0
510 , 0 , 0
511 , 0 , 0
512 , 0 , 86
513 , 0 , 0
514 , 0 , 53
515 , 61 , 0
516 , 36 , 0
517 , 0 , 0
518 , 0 , 0
519 , 0 , 0
520 , 128 , 112
521 , 0 , 42
522 , 94 , 0
523 , 0 , 67
524 , 0 , 0
525 , 45 , 0
526 , 0 , 56
527 , 51 , 0
528 , 42 , 0
529 , 0 , 0
530 , 56 , 0
531 , 122 , 49
532 , 52 , 0
533 , 0 , 0
534 , 45 , 0
535 , 0 , 0
536 , 0 , 0
537 , 0 , 0
538 , 108 , 0
539 , 0 , 0
540 , 0 , 0
541 , 0 , 0
542 , 65 , 47
543 , 125 , 0
544 , 64 , 50
545 , 0 , 0
546 , 64 , 0
547 , 0 , 0
548 , 37 , 44
549 , 201 , 0
550 , 0 , 91
551 , 0 , 101
552 , 113 , 0
553 , 0 , 121
554 , 61 , 46
555 , 58 , 0
556 , 0 , 67
557 , 44 , 0
558 , 50 , 0
559 , 0 , 0
560 , 0 , 105
561 , 46 , 0
562 , 0 , 0
563 , 54 , 0
564 , 0 , 43
565 , 221 , 0
566 , 0 , 0
567 , 0 , 43
568 , 0 , 0
569 , 62 , 65
570 , 42 , 83
571 , 0 , 36
572 , 0 , 0
573 , 55 , 0
574 , 0 , 0
575 , 0 , 0
576 , 0 , 0
577 , 0 , 0
578 , 51 , 0
579 , 102 , 0
580 , 50 , 0
581 , 0 , 0
582 , 54 , 50
583 , 0 , 57
584 , 52 , 0
585 , 0 , 0
586 , 0 , 44
587 , 0 , 0
588 , 0 , 0
589 , 114 , 63
590 , 0 , 0
591 , 52 , 0
592 , 0 , 108
593 , 49 , 0
594 , 62 , 54
595 , 46 , 47
596 , 0 , 39
597 , 202 , 0
598 , 0 , 0
599 , 100 , 0
600 , 101 , 0
601 , 113 , 0
602 , 0 , 56
603 , 0 , 0
604 , 72 , 48
605 , 112 , 0
606 , 89 , 128
607 , 0 , 0
608 , 39 , 64
609 , 146 , 0
610 , 43 , 0
611 , 0 , 55
612 , 0 , 64
613 , 0 , 0
614 , 0 , 0
615 , 0 , 56
616 , 50 , 116
617 , 0 , 0
618 , 0 , 0
619 , 0 , 0
620 , 0 , 0
621 , 0 , 51
622 , 57 , 0
623 , 0 , 96
624 , 0 , 0
625 , 53 , 0
626 , 47 , 56
627 , 0 , 62
628 , 0 , 0
629 , 197 , 0
630 , 0 , 49
631 , 54 , 51
632 , 0 , 46
633 , 0 , 0
634 , 0 , 0
635 , 96 , 0
636 , 0 , 0
637 , 165 , 0
638 , 0 , 89
639 , 0 , 0
640 , 0 , 0
641 , 0 , 69
642 , 0 , 0
643 , 119 , 0
644 , 51 , 51
645 , 0 , 0
646 , 0 , 0
647 , 0 , 48
648 , 112 , 51
649 , 0 , 0
650 , 0 , 0
651 , 0 , 0
652 , 0 , 0
653 , 0 , 0
654 , 0 , 54
655 , 57 , 0
656 , 0 , 0
657 , 58 , 0
658 , 106 , 57
659 , 0 , 51
660 , 0 , 0
661 , 0 , 0
662 , 0 , 0
663 , 37 , 0
664 , 47 , 51
665 , 0 , 53
666 , 0 , 56
667 , 0 , 55
668 , 93 , 0
669 , 106 , 50
670 , 108 , 0
671 , 56 , 0
672 , 108 , 57
673 , 82 , 0
674 , 0 , 54
675 , 120 , 0
676 , 0 , 0
677 , 198 , 0
678 , 0 , 56
679 , 0 , 0
680 , 0 , 119
681 , 68 , 0
682 , 0 , 0
683 , 60 , 0
684 , 0 , 0
685 , 69 , 0
686 , 49 , 0
687 , 48 , 56
688 , 53 , 0
689 , 0 , 0
690 , 0 , 0
691 , 97 , 112
692 , 55 , 0
693 , 0 , 213
694 , 104 , 51
695 , 0 , 116
696 , 61 , 0
697 , 0 , 0
698 , 90 , 0
699 , 64 , 59
700 , 0 , 0
701 , 87 , 0
702 , 55 , 0
703 , 0 , 0
704 , 113 , 0
705 , 86 , 0
706 , 0 , 0
707 , 0 , 49
708 , 0 , 0
709 , 0 , 0
710 , 0 , 52
711 , 0 , 0
712 , 53 , 52
713 , 0 , 0
714 , 115 , 56
715 , 0 , 0
716 , 0 , 0
717 , 44 , 58
718 , 0 , 51
719 , 49 , 0
720 , 59 , 32
721 , 50 , 63
722 , 53 , 0
723 , 0 , 52
724 , 0 , 0
725 , 0 , 196
726 , 0 , 0
727 , 0 , 46
728 , 49 , 0
729 , 0 , 0
730 , 48 , 0
731 , 0 , 0
732 , 0 , 185
733 , 58 , 53
734 , 0 , 54
735 , 56 , 0
736 , 0 , 91
737 , 153 , 0
738 , 0 , 0
739 , 0 , 0
740 , 0 , 46
741 , 226 , 0
742 , 0 , 43
743 , 45 , 0
744 , 53 , 0
745 , 0 , 0
746 , 0 , 0
747 , 0 , 57
748 , 0 , 0
749 , 49 , 51
750 , 0 , 0
751 , 0 , 0
752 , 0 , 0
753 , 0 , 159
754 , 0 , 0
755 , 0 , 61
756 , 52 , 0
757 , 0 , 0
758 , 0 , 0
759 , 45 , 0
760 , 0 , 60
761 , 102 , 39
762 , 0 , 62
763 , 0 , 54
764 , 39 , 57
765 , 0 , 48
766 , 64 , 0
767 , 52 , 0
768 , 52 , 51
769 , 0 , 0
770 , 59 , 0
771 , 61 , 0
772 , 0 , 0
773 , 0 , 0
774 , 97 , 0
775 , 0 , 97
776 , 56 , 0
777 , 46 , 0
778 , 61 , 61
779 , 0 , 66
780 , 58 , 0
781 , 48 , 146
782 , 0 , 37
783 , 48 , 59
784 , 64 , 111
785 , 0 , 0
786 , 53 , 0
787 , 43 , 184
788 , 47 , 0
789 , 0 , 0
790 , 0 , 0
791 , 0 , 48
792 , 0 , 0
793 , 0 , 0
794 , 36 , 0
795 , 0 , 0
796 , 0 , 0
797 , 0 , 111
798 , 0 , 0
799 , 53 , 0
800 , 59 , 0
801 , 0 , 64
802 , 0 , 0
803 , 0 , 50
804 , 0 , 0
805 , 0 , 0
806 , 42 , 58
807 , 61 , 0
808 , 0 , 46
809 , 56 , 51
810 , 0 , 0
811 , 0 , 53
812 , 46 , 69
813 , 0 , 49
814 , 47 , 0
815 , 44 , 0
816 , 0 , 106
817 , 101 , 0
818 , 135 , 0
819 , 0 , 0
820 , 107 , 0
821 , 0 , 0
822 , 0 , 58
823 , 61 , 57
824 , 0 , 53
825 , 59 , 0
826 , 0 , 0
827 , 0 , 0
828 , 0 , 113
829 , 49 , 0
830 , 0 , 107
831 , 39 , 0
832 , 45 , 53
833 , 0 , 0
834 , 0 , 0
835 , 0 , 93
836 , 0 , 56
837 , 0 , 0
838 , 0 , 0
839 , 58 , 116
840 , 49 , 0
841 , 41 , 0
842 , 0 , 41
843 , 0 , 0
844 , 59 , 0
845 , 110 , 0
846 , 0 , 0
847 , 155 , 0
848 , 106 , 49
849 , 66 , 0
850 , 126 , 60
851 , 0 , 0
852 , 0 , 0
853 , 237 , 224
854 , 0 , 51
855 , 0 , 36
856 , 48 , 0
857 , 0 , 54
858 , 50 , 0
859 , 55 , 0
860 , 0 , 57
861 , 0 , 0
862 , 0 , 58
863 , 67 , 48
864 , 0 , 0
865 , 55 , 0
866 , 0 , 109
867 , 0 , 0
868 , 0 , 0
869 , 0 , 0
870 , 0 , 0
871 , 0 , 0
872 , 0 , 0
873 , 0 , 0
874 , 0 , 111
875 , 54 , 0
876 , 0 , 48
877 , 43 , 0
878 , 0 , 0
879 , 114 , 0
880 , 0 , 53
881 , 0 , 0
882 , 0 , 100
883 , 0 , 53
884 , 42 , 100
885 , 0 , 0
886 , 0 , 0
887 , 0 , 0
888 , 0 , 44
889 , 0 , 50
890 , 63 , 223
891 , 139 , 0
892 , 0 , 0
893 , 0 , 0
894 , 0 , 0
895 , 53 , 0
896 , 0 , 64
897 , 0 , 56
898 , 45 , 0
899 , 0 , 0
900 , 0 , 0
901 , 0 , 227
902 , 0 , 42
903 , 0 , 0
904 , 0 , 0
905 , 46 , 0
906 , 34 , 0
907 , 56 , 48
908 , 0 , 0
909 , 51 , 0
910 , 0 , 0
911 , 0 , 107
912 , 48 , 41
913 , 0 , 0
914 , 50 , 0
915 , 0 , 0
916 , 64 , 0
917 , 0 , 0
918 , 0 , 0
919 , 0 , 0
920 , 53 , 97
921 , 0 , 0
922 , 0 , 0
923 , 0 , 0
924 , 0 , 0
925 , 0 , 46
926 , 0 , 0
927 , 62 , 42
928 , 60 , 45
929 , 0 , 40
930 , 0 , 56
931 , 0 , 0
932 , 0 , 0
933 , 0 , 0
934 , 0 , 0
935 , 0 , 0
936 , 0 , 0
937 , 39 , 58
938 , 58 , 0
939 , 0 , 0
940 , 0 , 48
941 , 44 , 0
942 , 0 , 41
943 , 38 , 91
944 , 0 , 0
945 , 0 , 0
946 , 45 , 54
947 , 0 , 58
948 , 0 , 0
949 , 0 , 0
950 , 0 , 37
951 , 0 , 0
952 , 0 , 0
953 , 39 , 0
954 , 164 , 0
955 , 0 , 0
956 , 52 , 69
957 , 60 , 0
958 , 0 , 0
959 , 58 , 103
960 , 66 , 50
961 , 42 , 95
962 , 52 , 55
963 , 47 , 59
964 , 36 , 55
965 , 0 , 0
966 , 0 , 109
967 , 0 , 0
968 , 0 , 62
969 , 0 , 44
970 , 73 , 0
971 , 0 , 0
972 , 0 , 105
973 , 0 , 0
974 , 0 , 0
975 , 56 , 63
976 , 69 , 152
977 , 0 , 0
978 , 0 , 0
979 , 0 , 63
980 , 0 , 0
981 , 0 , 0
982 , 0 , 62
983 , 0 , 118
984 , 0 , 0
985 , 53 , 0
986 , 0 , 92
987 , 48 , 67
988 , 0 , 0
989 , 0 , 0
990 , 43 , 0
991 , 166 , 128
992 , 58 , 0
993 , 0 , 51
994 , 59 , 0
995 , 153 , 104
996 , 0 , 0
997 , 0 , 0
998 , 106 , 0
999 , 61 , 49
1000 , 0 , 0
1001 , 0 , 0
1002 , 98 , 0
1003 , 0 , 63
1004 , 0 , 0
1005 , 0 , 45
1006 , 0 , 0
1007 , 0 , 60
1008 , 33 , 53
1009 , 44 , 0
1010 , 0 , 51
1011 , 0 , 49
1012 , 0 , 0
1013 , 197 , 0
1014 , 69 , 55
1015 , 0 , 0
1016 , 0 , 0
1017 , 0 , 46
1018 , 44 , 54
1019 , 0 , 102
1020 , 51 , 0
1021 , 100 , 0
1022 , 0 , 0
1023 , 0 , 0
1024 , 57 , 0
1025 , 63 , 0
1026 , 0 , 37
1027 , 0 , 52
1028 , 0 , 0
1029 , 0 , 0
1030 , 0 , 51
1031 , 0 , 0
1032 , 53 , 0
1033 , 0 , 0
1034 , 0 , 0
1035 , 108 , 55
1036 , 54 , 0
1037 , 62 , 61
1038 , 0 , 0
1039 , 56 , 0
1040 , 0 , 0
1041 , 57 , 0
1042 , 0 , 115
1043 , 0 , 59
1044 , 0 , 50
1045 , 0 , 0
1046 , 44 , 45
1047 , 0 , 0
1048 , 0 , 0
1049 , 38 , 115
1050 , 51 , 52
1051 , 0 , 50
1052 , 0 , 52
1053 , 0 , 0
1054 , 107 , 0
1055 , 47 , 0
1056 , 56 , 66
1057 , 53 , 57
1058 , 0 , 0
1059 , 45 , 0
1060 , 0 , 116
1061 , 0 , 0
1062 , 105 , 51
1063 , 0 , 0
1064 , 57 , 0
1065 , 63 , 54
1066 , 0 , 0
1067 , 0 , 35
1068 , 0 , 0
1069 , 0 , 59
1070 , 57 , 0
1071 , 0 , 0
1072 , 0 , 50
1073 , 111 , 62
1074 , 0 , 0
1075 , 54 , 0
1076 , 61 , 0
1077 , 0 , 0
1078 , 53 , 0
1079 , 62 , 0
1080 , 0 , 55
1081 , 0 , 0
1082 , 0 , 89
1083 , 55 , 0
1084 , 0 , 0
1085 , 0 , 0
1086 , 57 , 57
1087 , 0 , 0
1088 , 107 , 78
1089 , 103 , 0
1090 , 0 , 0
1091 , 0 , 0
1092 , 0 , 0
1093 , 0 , 0
1094 , 88 , 0
1095 , 0 , 45
1096 , 101 , 0
1097 , 0 , 0
1098 , 56 , 0
1099 , 47 , 0
1100 , 60 , 0
1101 , 50 , 0
1102 , 0 , 0
1103 , 44 , 0
1104 , 0 , 0
1105 , 53 , 0
1106 , 108 , 62
1107 , 0 , 0
1108 , 61 , 0
1109 , 0 , 0
1110 , 0 , 0
1111 , 65 , 54
1112 , 60 , 0
1113 , 55 , 0
1114 , 0 , 0
1115 , 71 , 0
1116 , 0 , 0
1117 , 48 , 45
1118 , 0 , 0
1119 , 0 , 56
1120 , 177 , 0
1121 , 180 , 51
1122 , 0 , 0
1123 , 47 , 46
1124 , 0 , 0
1125 , 0 , 0
1126 , 48 , 44
1127 , 48 , 0
1128 , 50 , 0
1129 , 0 , 56
1130 , 0 , 61
1131 , 0 , 0
1132 , 43 , 46
1133 , 0 , 67
1134 , 0 , 0
1135 , 0 , 85
1136 , 0 , 59
1137 , 0 , 90
1138 , 0 , 0
1139 , 0 , 53
1140 , 0 , 0
1141 , 0 , 0
1142 , 60 , 0
1143 , 0 , 0
1144 , 37 , 0
1145 , 0 , 109
1146 , 48 , 42
1147 , 0 , 52
1148 , 0 , 53
1149 , 0 , 0
1150 , 0 , 56
1151 , 68 , 47
1152 , 0 , 57
1153 , 0 , 65
1154 , 0 , 0
1155 , 0 , 0
1156 , 72 , 0
1157 , 0 , 0
1158 , 0 , 53
1159 , 0 , 0
1160 , 0 , 0
1161 , 105 , 65
1162 , 51 , 53
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 107 , 43
1169 , 0 , 50
1170 , 0 , 0
1171 , 56 , 37
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 60
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 90
1178 , 68 , 0
1179 , 0 , 0
1180 , 105 , 59
1181 , 0 , 122
1182 , 57 , 37
1183 , 0 , 63
1184 , 0 , 0
1185 , 0 , 42
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 71
1189 , 0 , 0
1190 , 45 , 46
1191 , 0 , 104
1192 , 40 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 52 , 51
1196 , 0 , 65
1197 , 0 , 0
1198 , 0 , 57
1199 , 0 , 0
1200 , 44 , 0
1201 , 119 , 0
1202 , 0 , 0
1203 , 112 , 72
1204 , 0 , 0
1205 , 0 , 0
1206 , 50 , 0
1207 , 124 , 0
1208 , 49 , 0
1209 , 48 , 60
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 78
1213 , 0 , 60
1214 , 0 , 61
1215 , 0 , 50
1216 , 0 , 0
1217 , 0 , 0
1218 , 43 , 52
1219 , 41 , 44
1220 , 0 , 45
1221 , 189 , 0
1222 , 0 , 47
1223 , 59 , 0
1224 , 57 , 42
1225 , 0 , 42
1226 , 40 , 0
1227 , 0 , 55
1228 , 0 , 0
1229 , 0 , 214
1230 , 0 , 0
1231 , 0 , 0
1232 , 49 , 46
1233 , 0 , 0
1234 , 0 , 0
1235 , 42 , 91
1236 , 56 , 0
1237 , 0 , 0
1238 , 0 , 58
1239 , 82 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 126
1244 , 51 , 0
1245 , 55 , 0
1246 , 0 , 0
1247 , 52 , 42
1248 , 0 , 44
1249 , 0 , 62
1250 , 0 , 0
1251 , 0 , 0
1252 , 48 , 0
1253 , 0 , 191
1254 , 0 , 0
1255 , 0 , 0
1256 , 43 , 52
1257 , 56 , 0
1258 , 52 , 51
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 145
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 80
1265 , 0 , 63
1266 , 0 , 0
1267 , 111 , 121
1268 , 54 , 59
1269 , 0 , 0
1270 , 0 , 60
1271 , 0 , 0
1272 , 53 , 0
1273 , 109 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 57 , 0
1277 , 51 , 52
1278 , 0 , 0
1279 , 59 , 0
1280 , 115 , 0
1281 , 0 , 0
1282 , 59 , 41
1283 , 111 , 69
1284 , 0 , 40
1285 , 0 , 0
1286 , 0 , 54
1287 , 50 , 0
1288 , 0 , 58
1289 , 0 , 55
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 57 , 0
1295 , 0 , 0
1296 , 0 , 99
1297 , 0 , 0
1298 , 0 , 49
1299 , 108 , 0
1300 , 34 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 60
1305 , 56 , 0
1306 , 0 , 56
1307 , 67 , 0
1308 , 0 , 0
1309 , 52 , 0
1310 , 99 , 47
1311 , 0 , 0
1312 , 45 , 0
1313 , 0 , 0
1314 , 0 , 57
1315 , 52 , 51
1316 , 63 , 103
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 116
1320 , 0 , 0
1321 , 49 , 0
1322 , 0 , 0
1323 , 0 , 60
1324 , 63 , 0
1325 , 0 , 0
1326 , 0 , 51
1327 , 55 , 0
1328 , 84 , 94
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 118
1332 , 54 , 63
1333 , 0 , 226
1334 , 54 , 118
1335 , 103 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 51 , 0
1340 , 67 , 56
1341 , 42 , 0
1342 , 0 , 0
1343 , 62 , 0
1344 , 0 , 0
1345 , 0 , 55
1346 , 48 , 0
1347 , 51 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 106
1352 , 98 , 95
1353 , 0 , 0
1354 , 101 , 57
1355 , 0 , 123
1356 , 0 , 96
1357 , 61 , 0
1358 , 91 , 0
1359 , 0 , 0
