line_no, Core 0 lines , Core 1 lines
295 , 0 , 0
296 , 115 , 0
297 , 162 , 0
298 , 0 , 0
299 , 0 , 0
300 , 341 , 0
301 , 0 , 0
302 , 169 , 0
303 , 237 , 242
304 , 0 , 0
305 , 181 , 0
306 , 166 , 0
307 , 190 , 0
308 , 0 , 187
309 , 0 , 0
310 , 0 , 0
311 , 183 , 179
312 , 0 , 631
313 , 0 , 0
314 , 0 , 0
315 , 120 , 230
316 , 233 , 0
317 , 0 , 0
318 , 241 , 0
319 , 0 , 0
320 , 0 , 667
321 , 394 , 0
322 , 0 , 473
323 , 0 , 0
324 , 606 , 320
325 , 754 , 0
326 , 0 , 0
327 , 0 , 0
328 , 197 , 0
329 , 0 , 0
330 , 0 , 122
331 , 157 , 151
332 , 0 , 129
333 , 0 , 0
334 , 0 , 0
335 , 0 , 154
336 , 0 , 0
337 , 0 , 0
338 , 196 , 0
339 , 0 , 0
340 , 0 , 221
341 , 0 , 0
342 , 318 , 0
343 , 0 , 0
344 , 168 , 0
345 , 0 , 363
346 , 202 , 209
347 , 149 , 124
348 , 0 , 0
349 , 0 , 0
350 , 0 , 335
351 , 0 , 0
352 , 0 , 0
353 , 0 , 0
354 , 0 , 398
355 , 208 , 0
356 , 213 , 0
357 , 754 , 813
358 , 0 , 0
359 , 0 , 0
360 , 0 , 179
361 , 0 , 0
362 , 0 , 286
363 , 235 , 203
364 , 0 , 0
365 , 224 , 199
366 , 212 , 0
367 , 421 , 181
368 , 0 , 0
369 , 0 , 0
370 , 0 , 0
371 , 0 , 0
372 , 0 , 206
373 , 833 , 0
374 , 144 , 0
375 , 0 , 0
376 , 0 , 0
377 , 202 , 0
378 , 0 , 198
379 , 0 , 0
380 , 156 , 0
381 , 0 , 233
382 , 0 , 0
383 , 0 , 0
384 , 169 , 0
385 , 0 , 164
386 , 0 , 170
387 , 286 , 0
388 , 0 , 203
389 , 0 , 0
390 , 0 , 0
391 , 0 , 0
392 , 0 , 178
393 , 174 , 0
394 , 186 , 0
395 , 0 , 169
396 , 0 , 166
397 , 0 , 0
398 , 187 , 0
399 , 160 , 0
400 , 377 , 0
401 , 0 , 0
402 , 0 , 0
403 , 351 , 0
404 , 0 , 0
405 , 703 , 0
406 , 167 , 0
407 , 0 , 210
408 , 331 , 0
409 , 149 , 0
410 , 137 , 188
411 , 150 , 193
412 , 140 , 0
413 , 171 , 168
414 , 0 , 0
415 , 0 , 0
416 , 188 , 223
417 , 220 , 0
418 , 0 , 178
419 , 240 , 179
420 , 0 , 281
421 , 0 , 764
422 , 201 , 135
423 , 0 , 0
424 , 0 , 373
425 , 0 , 161
426 , 0 , 179
427 , 0 , 175
428 , 0 , 380
429 , 0 , 175
430 , 0 , 0
431 , 0 , 0
432 , 0 , 0
433 , 295 , 363
434 , 229 , 0
435 , 0 , 163
436 , 159 , 0
437 , 0 , 0
438 , 175 , 0
439 , 0 , 177
440 , 0 , 142
441 , 186 , 0
442 , 0 , 0
443 , 0 , 0
444 , 0 , 0
445 , 138 , 0
446 , 209 , 0
447 , 0 , 0
448 , 0 , 128
449 , 194 , 138
450 , 126 , 179
451 , 0 , 0
452 , 0 , 0
453 , 0 , 0
454 , 0 , 162
455 , 407 , 0
456 , 0 , 0
457 , 568 , 254
458 , 0 , 235
459 , 398 , 203
460 , 0 , 0
461 , 0 , 0
462 , 228 , 0
463 , 0 , 0
464 , 0 , 166
465 , 0 , 0
466 , 202 , 0
467 , 150 , 148
468 , 215 , 0
469 , 0 , 0
470 , 183 , 171
471 , 0 , 0
472 , 220 , 0
473 , 0 , 0
474 , 0 , 281
475 , 134 , 0
476 , 207 , 116
477 , 335 , 326
478 , 0 , 0
479 , 188 , 0
480 , 148 , 0
481 , 125 , 0
482 , 256 , 196
483 , 175 , 126
484 , 355 , 193
485 , 0 , 0
486 , 0 , 0
487 , 309 , 0
488 , 428 , 0
489 , 0 , 133
490 , 0 , 442
491 , 188 , 0
492 , 0 , 0
493 , 247 , 193
494 , 180 , 0
495 , 415 , 0
496 , 771 , 168
497 , 141 , 192
498 , 166 , 0
499 , 189 , 0
500 , 0 , 206
501 , 0 , 0
502 , 0 , 0
503 , 202 , 0
504 , 0 , 0
505 , 176 , 0
506 , 0 , 0
507 , 209 , 0
508 , 173 , 335
509 , 0 , 0
510 , 0 , 0
511 , 0 , 0
512 , 0 , 371
513 , 0 , 0
514 , 0 , 174
515 , 164 , 0
516 , 151 , 0
517 , 0 , 0
518 , 0 , 0
519 , 0 , 0
520 , 374 , 399
521 , 0 , 151
522 , 314 , 0
523 , 0 , 128
524 , 0 , 0
525 , 139 , 0
526 , 0 , 196
527 , 168 , 0
528 , 182 , 0
529 , 0 , 0
530 , 126 , 0
531 , 384 , 157
532 , 161 , 0
533 , 0 , 0
534 , 221 , 0
535 , 0 , 0
536 , 0 , 0
537 , 0 , 0
538 , 368 , 0
539 , 0 , 0
540 , 0 , 0
541 , 0 , 0
542 , 156 , 219
543 , 369 , 0
544 , 185 , 209
545 , 0 , 0
546 , 219 , 0
547 , 0 , 0
548 , 154 , 204
549 , 672 , 0
550 , 0 , 355
551 , 0 , 416
552 , 370 , 0
553 , 0 , 402
554 , 179 , 125
555 , 193 , 0
556 , 0 , 260
557 , 192 , 0
558 , 218 , 0
559 , 0 , 0
560 , 0 , 362
561 , 169 , 0
562 , 0 , 0
563 , 149 , 0
564 , 0 , 163
565 , 763 , 0
566 , 0 , 0
567 , 0 , 245
568 , 0 , 0
569 , 193 , 158
570 , 145 , 429
571 , 0 , 156
572 , 0 , 0
573 , 222 , 0
574 , 0 , 0
575 , 0 , 0
576 , 0 , 0
577 , 0 , 0
578 , 225 , 0
579 , 415 , 0
580 , 236 , 0
581 , 0 , 0
582 , 199 , 191
583 , 0 , 179
584 , 205 , 0
585 , 0 , 0
586 , 0 , 168
587 , 0 , 0
588 , 0 , 0
589 , 359 , 263
590 , 0 , 0
591 , 201 , 0
592 , 0 , 337
593 , 172 , 0
594 , 288 , 166
595 , 193 , 149
596 , 0 , 176
597 , 709 , 0
598 , 0 , 0
599 , 348 , 0
600 , 338 , 0
601 , 387 , 0
602 , 0 , 215
603 , 0 , 0
604 , 177 , 190
605 , 464 , 0
606 , 341 , 426
607 , 0 , 0
608 , 216 , 205
609 , 584 , 0
610 , 191 , 0
611 , 0 , 211
612 , 0 , 275
613 , 0 , 0
614 , 0 , 0
615 , 0 , 172
616 , 157 , 409
617 , 0 , 0
618 , 0 , 0
619 , 0 , 0
620 , 0 , 0
621 , 0 , 184
622 , 188 , 0
623 , 0 , 312
624 , 0 , 0
625 , 151 , 0
626 , 190 , 151
627 , 0 , 243
628 , 0 , 0
629 , 704 , 0
630 , 0 , 227
631 , 183 , 220
632 , 0 , 199
633 , 0 , 0
634 , 0 , 0
635 , 333 , 0
636 , 0 , 0
637 , 501 , 0
638 , 0 , 319
639 , 0 , 0
640 , 0 , 0
641 , 0 , 192
642 , 0 , 0
643 , 412 , 0
644 , 137 , 189
645 , 0 , 0
646 , 0 , 0
647 , 0 , 198
648 , 334 , 186
649 , 0 , 0
650 , 0 , 0
651 , 0 , 0
652 , 0 , 0
653 , 0 , 0
654 , 0 , 152
655 , 163 , 0
656 , 0 , 0
657 , 299 , 0
658 , 417 , 209
659 , 0 , 176
660 , 0 , 0
661 , 0 , 0
662 , 0 , 0
663 , 116 , 0
664 , 168 , 166
665 , 0 , 159
666 , 0 , 138
667 , 0 , 322
668 , 368 , 0
669 , 406 , 203
670 , 323 , 0
671 , 244 , 0
672 , 430 , 214
673 , 291 , 0
674 , 0 , 130
675 , 391 , 0
676 , 0 , 0
677 , 676 , 0
678 , 0 , 213
679 , 0 , 0
680 , 0 , 296
681 , 200 , 0
682 , 0 , 0
683 , 214 , 0
684 , 0 , 0
685 , 199 , 0
686 , 195 , 0
687 , 169 , 119
688 , 168 , 0
689 , 0 , 0
690 , 0 , 0
691 , 278 , 360
692 , 190 , 0
693 , 0 , 602
694 , 415 , 125
695 , 0 , 311
696 , 160 , 0
697 , 0 , 0
698 , 300 , 0
699 , 180 , 170
700 , 0 , 0
701 , 374 , 0
702 , 162 , 0
703 , 0 , 0
704 , 349 , 0
705 , 314 , 0
706 , 0 , 0
707 , 0 , 226
708 , 0 , 0
709 , 0 , 0
710 , 0 , 152
711 , 0 , 0
712 , 171 , 198
713 , 0 , 0
714 , 340 , 147
715 , 0 , 0
716 , 0 , 0
717 , 176 , 165
718 , 0 , 137
719 , 169 , 0
720 , 167 , 167
721 , 231 , 99
722 , 163 , 0
723 , 0 , 132
724 , 0 , 0
725 , 0 , 702
726 , 0 , 0
727 , 0 , 219
728 , 176 , 0
729 , 0 , 0
730 , 173 , 0
731 , 0 , 0
732 , 0 , 804
733 , 164 , 181
734 , 0 , 151
735 , 170 , 0
736 , 0 , 345
737 , 537 , 0
738 , 0 , 0
739 , 0 , 0
740 , 0 , 207
741 , 703 , 0
742 , 0 , 193
743 , 144 , 0
744 , 167 , 0
745 , 0 , 0
746 , 0 , 0
747 , 0 , 183
748 , 0 , 0
749 , 145 , 194
750 , 0 , 0
751 , 0 , 0
752 , 0 , 0
753 , 0 , 635
754 , 0 , 0
755 , 0 , 193
756 , 191 , 0
757 , 0 , 0
758 , 0 , 0
759 , 208 , 0
760 , 0 , 152
761 , 421 , 172
762 , 0 , 179
763 , 0 , 138
764 , 161 , 226
765 , 0 , 131
766 , 144 , 0
767 , 182 , 0
768 , 206 , 192
769 , 0 , 0
770 , 216 , 0
771 , 241 , 0
772 , 0 , 0
773 , 0 , 0
774 , 313 , 0
775 , 0 , 266
776 , 138 , 0
777 , 144 , 0
778 , 154 , 139
779 , 0 , 173
780 , 206 , 0
781 , 159 , 518
782 , 0 , 182
783 , 190 , 201
784 , 226 , 341
785 , 0 , 0
786 , 178 , 0
787 , 210 , 552
788 , 141 , 0
789 , 0 , 0
790 , 0 , 0
791 , 0 , 182
792 , 0 , 0
793 , 0 , 0
794 , 176 , 0
795 , 0 , 0
796 , 0 , 0
797 , 0 , 317
798 , 0 , 0
799 , 207 , 0
800 , 150 , 0
801 , 0 , 183
802 , 0 , 0
803 , 0 , 219
804 , 0 , 0
805 , 0 , 0
806 , 177 , 210
807 , 115 , 0
808 , 0 , 143
809 , 187 , 249
810 , 0 , 0
811 , 0 , 195
812 , 204 , 159
813 , 0 , 144
814 , 177 , 0
815 , 182 , 0
816 , 0 , 448
817 , 334 , 0
818 , 404 , 0
819 , 0 , 0
820 , 335 , 0
821 , 0 , 0
822 , 0 , 189
823 , 168 , 169
824 , 0 , 154
825 , 189 , 0
826 , 0 , 0
827 , 0 , 0
828 , 0 , 454
829 , 172 , 0
830 , 0 , 333
831 , 169 , 0
832 , 173 , 184
833 , 0 , 0
834 , 0 , 0
835 , 0 , 312
836 , 0 , 215
837 , 0 , 0
838 , 0 , 0
839 , 188 , 413
840 , 209 , 0
841 , 144 , 0
842 , 0 , 156
843 , 0 , 0
844 , 153 , 0
845 , 399 , 0
846 , 0 , 0
847 , 514 , 0
848 , 444 , 179
849 , 151 , 0
850 , 400 , 126
851 , 0 , 0
852 , 0 , 0
853 , 683 , 718
854 , 0 , 133
855 , 0 , 183
856 , 223 , 0
857 , 0 , 166
858 , 196 , 0
859 , 127 , 0
860 , 0 , 211
861 , 0 , 0
862 , 0 , 177
863 , 184 , 168
864 , 0 , 0
865 , 177 , 0
866 , 0 , 459
867 , 0 , 0
868 , 0 , 0
869 , 0 , 0
870 , 0 , 0
871 , 0 , 0
872 , 0 , 0
873 , 0 , 0
874 , 0 , 395
875 , 231 , 0
876 , 0 , 251
877 , 173 , 0
878 , 0 , 0
879 , 394 , 0
880 , 0 , 154
881 , 0 , 0
882 , 0 , 360
883 , 0 , 232
884 , 183 , 401
885 , 0 , 0
886 , 0 , 0
887 , 0 , 0
888 , 0 , 204
889 , 0 , 238
890 , 180 , 580
891 , 527 , 0
892 , 0 , 0
893 , 0 , 0
894 , 0 , 0
895 , 147 , 0
896 , 0 , 245
897 , 0 , 135
898 , 184 , 0
899 , 0 , 0
900 , 0 , 0
901 , 0 , 693
902 , 0 , 163
903 , 0 , 0
904 , 0 , 0
905 , 136 , 0
906 , 179 , 0
907 , 149 , 145
908 , 0 , 0
909 , 195 , 0
910 , 0 , 0
911 , 0 , 355
912 , 222 , 213
913 , 0 , 0
914 , 198 , 0
915 , 0 , 0
916 , 205 , 0
917 , 0 , 0
918 , 0 , 0
919 , 0 , 0
920 , 187 , 393
921 , 0 , 0
922 , 0 , 0
923 , 0 , 0
924 , 0 , 0
925 , 0 , 136
926 , 0 , 0
927 , 151 , 217
928 , 144 , 228
929 , 0 , 167
930 , 0 , 202
931 , 0 , 0
932 , 0 , 0
933 , 0 , 0
934 , 0 , 0
935 , 0 , 0
936 , 0 , 0
937 , 163 , 171
938 , 258 , 0
939 , 0 , 0
940 , 0 , 186
941 , 144 , 0
942 , 0 , 179
943 , 202 , 307
944 , 0 , 0
945 , 0 , 0
946 , 132 , 188
947 , 0 , 207
948 , 0 , 0
949 , 0 , 0
950 , 0 , 133
951 , 0 , 0
952 , 0 , 0
953 , 182 , 0
954 , 595 , 0
955 , 0 , 0
956 , 184 , 174
957 , 221 , 0
958 , 0 , 0
959 , 208 , 421
960 , 165 , 194
961 , 148 , 320
962 , 183 , 108
963 , 196 , 183
964 , 212 , 189
965 , 0 , 0
966 , 0 , 393
967 , 0 , 0
968 , 0 , 230
969 , 0 , 180
970 , 196 , 0
971 , 0 , 0
972 , 0 , 345
973 , 0 , 0
974 , 0 , 0
975 , 244 , 169
976 , 127 , 579
977 , 0 , 0
978 , 0 , 0
979 , 0 , 168
980 , 0 , 0
981 , 0 , 0
982 , 0 , 183
983 , 0 , 382
984 , 0 , 0
985 , 163 , 0
986 , 0 , 352
987 , 203 , 247
988 , 0 , 0
989 , 0 , 0
990 , 172 , 0
991 , 534 , 350
992 , 215 , 0
993 , 0 , 164
994 , 144 , 0
995 , 651 , 351
996 , 0 , 0
997 , 0 , 0
998 , 374 , 0
999 , 206 , 217
1000 , 0 , 0
1001 , 0 , 0
1002 , 382 , 0
1003 , 0 , 122
1004 , 0 , 0
1005 , 0 , 170
1006 , 0 , 0
1007 , 0 , 210
1008 , 155 , 212
1009 , 188 , 0
1010 , 0 , 171
1011 , 0 , 187
1012 , 0 , 0
1013 , 692 , 0
1014 , 196 , 129
1015 , 0 , 0
1016 , 0 , 0
1017 , 0 , 201
1018 , 139 , 166
1019 , 0 , 368
1020 , 203 , 0
1021 , 472 , 0
1022 , 0 , 0
1023 , 0 , 0
1024 , 218 , 0
1025 , 157 , 0
1026 , 0 , 145
1027 , 0 , 145
1028 , 0 , 0
1029 , 0 , 0
1030 , 0 , 148
1031 , 0 , 0
1032 , 205 , 0
1033 , 0 , 0
1034 , 0 , 0
1035 , 333 , 212
1036 , 216 , 0
1037 , 146 , 195
1038 , 0 , 0
1039 , 185 , 0
1040 , 0 , 0
1041 , 180 , 0
1042 , 0 , 396
1043 , 0 , 199
1044 , 0 , 197
1045 , 0 , 0
1046 , 143 , 172
1047 , 0 , 0
1048 , 0 , 0
1049 , 182 , 453
1050 , 195 , 149
1051 , 0 , 164
1052 , 0 , 193
1053 , 0 , 0
1054 , 338 , 0
1055 , 162 , 0
1056 , 177 , 181
1057 , 157 , 190
1058 , 0 , 0
1059 , 153 , 0
1060 , 0 , 362
1061 , 0 , 0
1062 , 322 , 181
1063 , 0 , 0
1064 , 230 , 0
1065 , 250 , 194
1066 , 0 , 0
1067 , 0 , 165
1068 , 0 , 0
1069 , 0 , 139
1070 , 157 , 0
1071 , 0 , 0
1072 , 0 , 189
1073 , 351 , 161
1074 , 0 , 0
1075 , 145 , 0
1076 , 205 , 0
1077 , 0 , 0
1078 , 175 , 0
1079 , 172 , 0
1080 , 0 , 209
1081 , 0 , 0
1082 , 0 , 276
1083 , 182 , 0
1084 , 0 , 0
1085 , 0 , 0
1086 , 190 , 193
1087 , 0 , 0
1088 , 366 , 146
1089 , 368 , 0
1090 , 0 , 0
1091 , 0 , 0
1092 , 0 , 0
1093 , 0 , 0
1094 , 405 , 0
1095 , 0 , 136
1096 , 273 , 0
1097 , 0 , 0
1098 , 214 , 0
1099 , 261 , 0
1100 , 170 , 0
1101 , 209 , 0
1102 , 0 , 0
1103 , 160 , 0
1104 , 0 , 0
1105 , 200 , 0
1106 , 336 , 161
1107 , 0 , 0
1108 , 217 , 0
1109 , 0 , 0
1110 , 0 , 0
1111 , 178 , 167
1112 , 147 , 0
1113 , 122 , 0
1114 , 0 , 0
1115 , 183 , 0
1116 , 0 , 0
1117 , 148 , 199
1118 , 0 , 0
1119 , 0 , 186
1120 , 452 , 0
1121 , 605 , 177
1122 , 0 , 0
1123 , 177 , 223
1124 , 0 , 0
1125 , 0 , 0
1126 , 164 , 214
1127 , 198 , 0
1128 , 232 , 0
1129 , 0 , 172
1130 , 0 , 200
1131 , 0 , 0
1132 , 157 , 190
1133 , 0 , 202
1134 , 0 , 0
1135 , 0 , 358
1136 , 0 , 180
1137 , 0 , 385
1138 , 0 , 0
1139 , 0 , 152
1140 , 0 , 0
1141 , 0 , 0
1142 , 228 , 0
1143 , 0 , 0
1144 , 193 , 0
1145 , 0 , 333
1146 , 180 , 168
1147 , 0 , 147
1148 , 0 , 186
1149 , 0 , 0
1150 , 0 , 211
1151 , 211 , 214
1152 , 0 , 225
1153 , 0 , 144
1154 , 0 , 0
1155 , 0 , 0
1156 , 144 , 0
1157 , 0 , 0
1158 , 0 , 198
1159 , 0 , 0
1160 , 0 , 0
1161 , 368 , 183
1162 , 221 , 170
1163 , 0 , 0
1164 , 0 , 0
1165 , 0 , 0
1166 , 0 , 0
1167 , 0 , 0
1168 , 341 , 211
1169 , 0 , 229
1170 , 0 , 0
1171 , 241 , 176
1172 , 0 , 0
1173 , 0 , 0
1174 , 0 , 173
1175 , 0 , 0
1176 , 0 , 0
1177 , 0 , 412
1178 , 170 , 0
1179 , 0 , 0
1180 , 396 , 126
1181 , 0 , 358
1182 , 200 , 201
1183 , 0 , 208
1184 , 0 , 0
1185 , 0 , 221
1186 , 0 , 0
1187 , 0 , 0
1188 , 0 , 161
1189 , 0 , 0
1190 , 209 , 132
1191 , 0 , 413
1192 , 135 , 0
1193 , 0 , 0
1194 , 0 , 0
1195 , 167 , 154
1196 , 0 , 231
1197 , 0 , 0
1198 , 0 , 188
1199 , 0 , 0
1200 , 186 , 0
1201 , 395 , 0
1202 , 0 , 0
1203 , 393 , 194
1204 , 0 , 0
1205 , 0 , 0
1206 , 207 , 0
1207 , 316 , 0
1208 , 181 , 0
1209 , 136 , 206
1210 , 0 , 0
1211 , 0 , 0
1212 , 0 , 330
1213 , 0 , 191
1214 , 0 , 133
1215 , 0 , 129
1216 , 0 , 0
1217 , 0 , 0
1218 , 150 , 155
1219 , 150 , 170
1220 , 0 , 172
1221 , 675 , 0
1222 , 0 , 214
1223 , 156 , 0
1224 , 180 , 232
1225 , 0 , 187
1226 , 227 , 0
1227 , 0 , 171
1228 , 0 , 0
1229 , 0 , 666
1230 , 0 , 0
1231 , 0 , 0
1232 , 180 , 175
1233 , 0 , 0
1234 , 0 , 0
1235 , 153 , 420
1236 , 219 , 0
1237 , 0 , 0
1238 , 0 , 173
1239 , 371 , 0
1240 , 0 , 0
1241 , 0 , 0
1242 , 0 , 0
1243 , 0 , 329
1244 , 125 , 0
1245 , 185 , 0
1246 , 0 , 0
1247 , 148 , 168
1248 , 0 , 173
1249 , 0 , 155
1250 , 0 , 0
1251 , 0 , 0
1252 , 185 , 0
1253 , 0 , 700
1254 , 0 , 0
1255 , 0 , 0
1256 , 179 , 177
1257 , 149 , 0
1258 , 209 , 163
1259 , 0 , 0
1260 , 0 , 0
1261 , 0 , 545
1262 , 0 , 0
1263 , 0 , 0
1264 , 0 , 183
1265 , 0 , 212
1266 , 0 , 0
1267 , 345 , 314
1268 , 203 , 167
1269 , 0 , 0
1270 , 0 , 157
1271 , 0 , 0
1272 , 197 , 0
1273 , 421 , 0
1274 , 0 , 0
1275 , 0 , 0
1276 , 187 , 0
1277 , 176 , 159
1278 , 0 , 0
1279 , 141 , 0
1280 , 353 , 0
1281 , 0 , 0
1282 , 139 , 219
1283 , 339 , 235
1284 , 0 , 133
1285 , 0 , 0
1286 , 0 , 212
1287 , 153 , 0
1288 , 0 , 217
1289 , 0 , 190
1290 , 0 , 0
1291 , 0 , 0
1292 , 0 , 0
1293 , 0 , 0
1294 , 161 , 0
1295 , 0 , 0
1296 , 0 , 364
1297 , 0 , 0
1298 , 0 , 143
1299 , 392 , 0
1300 , 183 , 0
1301 , 0 , 0
1302 , 0 , 0
1303 , 0 , 0
1304 , 0 , 190
1305 , 210 , 0
1306 , 0 , 202
1307 , 194 , 0
1308 , 0 , 0
1309 , 114 , 0
1310 , 354 , 168
1311 , 0 , 0
1312 , 249 , 0
1313 , 0 , 0
1314 , 0 , 147
1315 , 166 , 204
1316 , 164 , 314
1317 , 0 , 0
1318 , 0 , 0
1319 , 0 , 322
1320 , 0 , 0
1321 , 185 , 0
1322 , 0 , 0
1323 , 0 , 179
1324 , 222 , 0
1325 , 0 , 0
1326 , 0 , 162
1327 , 171 , 0
1328 , 324 , 322
1329 , 0 , 0
1330 , 0 , 0
1331 , 0 , 381
1332 , 174 , 147
1333 , 0 , 697
1334 , 182 , 347
1335 , 321 , 0
1336 , 0 , 0
1337 , 0 , 0
1338 , 0 , 0
1339 , 192 , 0
1340 , 218 , 139
1341 , 147 , 0
1342 , 0 , 0
1343 , 209 , 0
1344 , 0 , 0
1345 , 0 , 153
1346 , 145 , 0
1347 , 242 , 0
1348 , 0 , 0
1349 , 0 , 0
1350 , 0 , 0
1351 , 0 , 263
1352 , 398 , 341
1353 , 0 , 0
1354 , 298 , 160
1355 , 0 , 341
1356 , 0 , 344
1357 , 112 , 0
1358 , 304 , 0
1359 , 0 , 0
